coin,date,year,month,open,high,low,close,volume,market_cap,circulating_supply
btc,29/05/2020,2020,5,9573.4,9596.5,9358.1,9424.8,814327.0,175534414971.0,18624736.330850523
btc,30/05/2020,2020,5,9424.8,9729.9,9352.7,9692.5,720622.0,173355014878.0,17885479.997730203
btc,31/05/2020,2020,5,9692.9,9695.6,9406.2,9454.8,645267.0,177978616382.0,18824154.54393536
btc,01/06/2020,2020,1,9454.5,10301.8,9429.7,10189.3,796676.0,174105710752.0,17087112.044203233
btc,02/06/2020,2020,2,10190.7,10207.3,9347.3,9527.6,1058556.0,186932702065.0,19620124.90711197
btc,03/06/2020,2020,3,9527.0,9667.2,9421.7,9667.2,558116.0,175463166971.0,18150360.701237172
btc,04/06/2020,2020,4,9667.2,9864.4,9490.9,9794.4,593664.0,177416480472.0,18114073.396226417
btc,05/06/2020,2020,5,9794.0,9846.1,9628.7,9631.2,527054.0,179830985954.0,18671711.30845585
btc,06/06/2020,2020,6,9630.8,9733.1,9549.5,9669.6,370853.0,177373937377.0,18343461.712687183
btc,07/06/2020,2020,7,9669.6,9791.8,9417.4,9742.6,549197.0,177901732349.0,18260190.539383736
btc,08/06/2020,2020,8,9743.4,9788.2,9662.3,9777.9,431039.0,179167717944.0,18323742.106587306
btc,09/06/2020,2020,9,9777.7,9857.2,9616.6,9768.8,479550.0,179810911053.0,18406652.920829583
btc,10/06/2020,2020,10,9768.8,9970.9,9710.7,9878.8,533554.0,179709840753.0,18191464.62657408
btc,11/06/2020,2020,11,9878.9,9945.2,9139.1,9283.2,919302.0,181705166673.0,19573548.63333764
btc,12/06/2020,2020,12,9283.7,9547.5,9249.4,9466.6,529284.0,171615707160.0,18128547.43624955
btc,13/06/2020,2020,6,9466.5,9484.9,9369.9,9471.3,364968.0,174266571295.0,18399435.272349097
btc,14/06/2020,2020,6,9470.7,9474.7,9264.4,9345.3,311265.0,174275005803.0,18648412.12192225
btc,15/06/2020,2020,6,9345.5,9489.7,8925.6,9425.4,750903.0,172116372679.0,18260909.10507777
btc,16/06/2020,2020,6,9425.6,9577.1,9379.3,9523.5,545468.0,173598215783.0,18228405.080380112
btc,17/06/2020,2020,6,9523.6,9543.6,9258.2,9464.6,446448.0,175075304218.0,18497908.43965936
btc,18/06/2020,2020,6,9464.6,9480.4,9289.3,9388.1,391667.0,174231189757.0,18558727.51216966
btc,19/06/2020,2020,6,9390.3,9424.0,9249.6,9314.0,478485.0,173034439845.0,18577887.03510844
btc,20/06/2020,2020,6,9314.0,9394.5,9199.8,9358.8,383439.0,171101646024.0,18282434.28901141
btc,21/06/2020,2020,6,9358.8,9411.2,9288.5,9296.4,335994.0,172323213442.0,18536553.22942214
btc,22/06/2020,2020,6,9296.5,9751.9,9285.8,9683.7,523319.0,171192409474.0,17678409.0248562
btc,23/06/2020,2020,6,9683.9,9715.6,9581.8,9624.6,375494.0,178128652479.0,18507642.13359516
btc,24/06/2020,2020,6,9624.6,9667.4,9223.0,9302.0,515777.0,177187041226.0,19048273.62137175
btc,25/06/2020,2020,6,9300.8,9327.3,9022.6,9247.5,524453.0,171028279701.0,18494542.276399028
btc,26/06/2020,2020,6,9247.5,9296.5,9060.1,9160.0,489836.0,170495281892.0,18613022.040611353
btc,27/06/2020,2020,6,9160.5,9190.5,8865.3,9008.3,441927.0,168807143703.0,18739067.715662222
btc,28/06/2020,2020,6,9008.4,9185.5,8950.2,9124.0,329013.0,166004979429.0,18194320.410894345
btc,29/06/2020,2020,6,9122.8,9229.1,9033.6,9185.4,401120.0,168334049772.0,18326262.30452675
btc,30/06/2020,2020,6,9186.0,9199.8,9075.3,9135.4,381725.0,169175896894.0,18518718.05219257
btc,01/07/2020,2020,1,9135.9,9289.0,9101.1,9229.9,366784.0,168558715595.0,18262247.217738003
btc,02/07/2020,2020,2,9229.9,9259.7,8962.1,9085.1,483099.0,170031996602.0,18715478.81718418
btc,03/07/2020,2020,3,9085.0,9120.4,9050.9,9067.1,333884.0,167604994105.0,18484961.46562848
btc,04/07/2020,2020,4,9067.1,9182.3,9049.6,9134.4,261246.0,167116284671.0,18295266.757641446
btc,05/07/2020,2020,5,9134.3,9149.6,8932.1,9081.0,314102.0,168258822207.0,18528666.689461514
btc,06/07/2020,2020,6,9080.4,9363.0,9063.2,9339.0,510271.0,167429736492.0,17928015.471892066
btc,07/07/2020,2020,7,9338.8,9371.2,9209.3,9256.0,420545.0,172136257752.0,18597262.07346586
btc,08/07/2020,2020,8,9256.3,9458.3,9233.1,9429.9,509935.0,170510411872.0,18081889.720145494
btc,09/07/2020,2020,9,9430.1,9434.5,9176.0,9235.7,444274.0,173809293389.0,18819287.481078856
btc,10/07/2020,2020,10,9239.0,9309.8,9131.9,9285.1,418469.0,170198606143.0,18330293.28095551
btc,11/07/2020,2020,11,9285.8,9295.5,9184.2,9233.3,353916.0,171104767641.0,18531269.171477154
btc,12/07/2020,2020,12,9234.2,9337.8,9170.4,9300.8,366879.0,170191069703.0,18298540.95378892
btc,13/07/2020,2020,7,9300.5,9329.6,9207.6,9243.6,456873.0,171364106456.0,18538676.106278937
btc,14/07/2020,2020,7,9243.1,9274.8,9135.7,9253.4,453834.0,170370727819.0,18411689.52158126
btc,15/07/2020,2020,7,9253.6,9270.2,9168.7,9198.7,429837.0,170451532161.0,18529958.81602835
btc,16/07/2020,2020,7,9198.7,9224.2,9052.0,9135.3,429042.0,169758848797.0,18582733.878143027
btc,17/07/2020,2020,7,9135.4,9181.9,9091.5,9155.8,310920.0,168496782960.0,18403283.488062214
btc,18/07/2020,2020,7,9155.8,9198.8,9126.7,9170.2,276397.0,168760444137.0,18403136.696800504
btc,19/07/2020,2020,7,9170.1,9224.8,9106.4,9208.0,265248.0,169031588403.0,18357036.099370115
btc,20/07/2020,2020,7,9208.1,9218.4,9139.9,9162.4,312983.0,169692625141.0,18520543.21367764
btc,21/07/2020,2020,7,9162.3,9426.9,9155.1,9387.3,458993.0,168936986921.0,17996334.08125872
btc,22/07/2020,2020,7,9387.4,9523.1,9296.0,9513.7,385995.0,173036757675.0,18188166.2943965
btc,23/07/2020,2020,7,9513.6,9646.5,9451.1,9599.6,425655.0,175370017196.0,18268471.31088795
btc,24/07/2020,2020,7,9599.2,9626.2,9480.5,9546.4,359159.0,176821599773.0,18522333.002283584
btc,25/07/2020,2020,7,9546.7,9729.3,9536.2,9704.1,306287.0,175865705417.0,18122824.93142074
btc,26/07/2020,2020,7,9690.0,10086.6,9645.9,9932.5,415068.0,178740874539.0,17995557.466800906
btc,27/07/2020,2020,7,9932.7,11367.0,9894.6,11022.8,908992.0,183064851468.0,16607835.710345829
btc,28/07/2020,2020,7,10961.1,11046.1,10873.6,10908.5,658373.0,202191797991.0,18535252.141999356
btc,29/07/2020,2020,7,10908.4,11336.5,10771.8,11105.9,576833.0,201144184191.0,18111470.857021943
btc,30/07/2020,2020,7,11105.8,11164.4,10861.6,11096.2,501138.0,204969785090.0,18472070.17627656
btc,31/07/2020,2020,7,11096.5,11434.8,10964.6,11333.4,530950.0,205200775318.0,18105844.258386716
btc,01/08/2020,2020,1,11333.2,11847.7,11226.1,11803.1,611474.0,208933774575.0,17701601.661851548
btc,02/08/2020,2020,2,11802.6,12061.1,10730.7,11066.8,647952.0,217741425308.0,19675192.94719341
btc,03/08/2020,2020,3,11066.9,11461.1,10981.6,11224.4,470238.0,204126077224.0,18185923.276433486
btc,04/08/2020,2020,4,11223.8,11407.8,11043.0,11184.7,485790.0,207218525401.0,18526963.20875839
btc,05/08/2020,2020,5,11184.8,11771.5,11114.5,11735.1,570828.0,206583502227.0,17603897.898356214
btc,06/08/2020,2020,6,11735.0,11898.4,11563.0,11757.1,554851.0,216249264843.0,18393078.636993814
btc,07/08/2020,2020,7,11757.1,11901.8,11352.4,11592.0,516995.0,217128467890.0,18730889.224465147
btc,08/08/2020,2020,8,11591.6,11805.5,11533.5,11764.3,317064.0,213579066889.0,18154847.02778746
btc,09/08/2020,2020,9,11764.4,11792.8,11527.5,11681.2,303003.0,216526346494.0,18536310.18165942
btc,10/08/2020,2020,10,11681.1,12041.1,11546.9,11889.2,564113.0,215621627427.0,18135923.98369949
btc,11/08/2020,2020,11,11889.2,11931.8,11146.7,11390.4,615895.0,218920276229.0,19219718.02825186
btc,12/08/2020,2020,12,11390.4,11605.4,11190.6,11557.2,549586.0,210825577055.0,18241925.125030283
btc,13/08/2020,2020,8,11557.2,11772.9,11298.4,11770.9,545666.0,213770877597.0,18160962.848805103
btc,14/08/2020,2020,8,11771.1,11835.5,11651.5,11750.8,435438.0,217185020504.0,18482573.14429656
btc,15/08/2020,2020,8,11751.1,11964.0,11711.5,11845.3,499099.0,216916952670.0,18312491.25560349
btc,16/08/2020,2020,8,11845.5,11922.5,11688.9,11899.0,410805.0,219049736823.0,18409087.89167157
btc,17/08/2020,2020,8,11898.8,12444.1,11764.0,12282.6,628413.0,219750735622.0,17891223.000179116
btc,18/08/2020,2020,8,12283.0,12381.4,11842.0,11947.6,606787.0,226536103501.0,18960804.136479292
btc,19/08/2020,2020,8,11944.4,12013.2,11602.6,11750.2,550257.0,220980135332.0,18806499.917618424
btc,20/08/2020,2020,8,11751.0,11881.0,11672.7,11856.9,430932.0,216660276172.0,18272927.67688013
btc,21/08/2020,2020,8,11856.9,11877.4,11495.6,11529.2,506384.0,219044968220.0,18999147.227908265
btc,22/08/2020,2020,8,11529.2,11677.0,11382.1,11661.3,433978.0,212896669545.0,18256684.035656404
btc,23/08/2020,2020,8,11661.1,11705.4,11520.8,11641.6,377330.0,215641597239.0,18523364.248814594
btc,24/08/2020,2020,8,11641.6,11824.6,11587.1,11753.5,429125.0,215347356765.0,18321977.008125238
btc,25/08/2020,2020,8,11752.9,11766.9,11131.0,11324.8,594072.0,217410678530.0,19197749.940837808
btc,26/08/2020,2020,8,11324.9,11533.6,11254.6,11462.3,513063.0,209658632328.0,18291148.576463714
btc,27/08/2020,2020,8,11462.3,11580.3,11135.3,11327.4,560586.0,211778947737.0,18696165.734149054
btc,28/08/2020,2020,8,11327.5,11539.0,11281.9,11527.4,464939.0,208747591910.0,18108818.285996843
btc,29/08/2020,2020,8,11527.8,11576.8,11433.5,11468.1,389854.0,212799723684.0,18555795.963062756
btc,30/08/2020,2020,8,11468.1,11704.2,11462.6,11702.0,409360.0,212114842611.0,18126375.20176038
btc,31/08/2020,2020,8,11701.1,11760.2,11563.8,11644.2,496139.0,216179629567.0,18565434.256282095
btc,01/09/2020,2020,1,11644.2,12045.9,11544.6,11914.9,580689.0,215921598551.0,18121981.598754503
btc,02/09/2020,2020,2,11914.4,11947.5,11244.9,11413.3,20255896.0,221315690777.0,19391034.212453894
btc,03/09/2020,2020,3,11413.2,11442.7,10009.5,10168.8,9654931.0,210746091569.0,20724774.955648653
btc,04/09/2020,2020,4,10168.7,10614.2,9960.3,10472.5,12502713.0,188438095255.0,17993611.387443304
btc,05/09/2020,2020,5,10472.3,10558.7,9897.8,10092.2,14716589.0,194040447575.0,19226773.90212243
btc,06/09/2020,2020,6,10092.2,10337.7,10004.7,10296.4,12124769.0,188092098308.0,18267753.613690224
btc,07/09/2020,2020,7,10296.4,10400.9,9887.0,10376.9,12396297.0,189621410257.0,18273415.977507733
btc,08/09/2020,2020,8,10376.9,10434.4,9877.1,10126.6,113900.0,191501904758.0,18910780.000987496
btc,09/09/2020,2020,9,10126.8,10343.3,9984.6,10224.6,71365.0,186825391248.0,18272146.709700134
btc,10/09/2020,2020,10,10224.3,10480.3,10219.2,10339.7,88014.0,188757938083.0,18255649.39824173
btc,11/09/2020,2020,11,10339.8,10398.8,10212.6,10390.2,62280.0,191180566587.0,18400085.32915632
btc,12/09/2020,2020,12,10390.2,10476.8,10275.9,10441.9,48487.0,192111562749.0,18398142.36384183
btc,13/09/2020,2020,9,10441.7,10579.6,10219.4,10326.0,66123.0,192997988416.0,18690488.903350767
btc,14/09/2020,2020,9,10332.7,10744.3,10264.5,10675.3,96642.0,190922719938.0,17884529.70295917
btc,15/09/2020,2020,9,10675.2,10931.8,10627.8,10785.3,91696.0,197010021430.0,18266531.42981651
btc,16/09/2020,2020,9,10785.2,11093.3,10669.2,10949.5,94943.0,199044338127.0,18178395.189460706
btc,17/09/2020,2020,9,10950.1,11039.3,10755.2,10941.3,77222.0,202524001250.0,18510049.194337055
btc,18/09/2020,2020,9,10941.3,11029.7,10818.7,10933.0,63476.0,202358479464.0,18508961.809567366
btc,19/09/2020,2020,9,10933.0,11177.1,10890.7,11081.8,51632.0,202091264904.0,18236321.256835535
btc,20/09/2020,2020,9,11081.6,11081.6,10772.7,10921.5,53391.0,204994315602.0,18769794.955088586
btc,21/09/2020,2020,9,10919.9,10987.2,10328.5,10416.8,109845.0,202032519471.0,19394873.61483373
btc,22/09/2020,2020,9,10419.4,10570.7,10361.7,10531.5,63517.0,193677795064.0,18390333.291933723
btc,23/09/2020,2020,9,10531.5,10535.4,10146.6,10237.3,74951.0,194731087415.0,19021723.24880584
btc,24/09/2020,2020,9,10238.1,10787.8,10201.0,10739.4,82946.0,189120580778.0,17609976.421215337
btc,25/09/2020,2020,9,10739.9,10756.0,10558.9,10688.8,71434.0,198514026300.0,18572152.74867151
btc,26/09/2020,2020,9,10688.9,10793.3,10650.2,10727.9,37851.0,197616950282.0,18420841.94315756
btc,27/09/2020,2020,9,10727.9,10799.2,10602.7,10776.2,40916.0,198687083452.0,18437583.141738273
btc,28/09/2020,2020,9,10776.4,10946.6,10685.2,10693.2,72291.0,199236216251.0,18632048.05399693
btc,29/09/2020,2020,9,10694.3,10858.4,10642.4,10840.9,59638.0,197720212770.0,18238357.771956205
btc,30/09/2020,2020,9,10843.4,10847.7,10667.6,10776.1,55551.0,200532996047.0,18609051.14531231
btc,01/10/2020,2020,1,10776.6,10913.7,10462.7,10620.5,95334.0,199310441688.0,18766578.003672145
btc,02/10/2020,2020,2,10619.6,10662.9,10387.6,10572.3,77941.0,196617081790.0,18597380.11501755
btc,03/10/2020,2020,3,10572.2,10597.8,10501.2,10544.2,29097.0,195660035179.0,18556176.39830428
btc,04/10/2020,2020,4,10544.4,10693.3,10520.8,10672.9,31399.0,195188285650.0,18288214.604278125
btc,05/10/2020,2020,5,10672.5,10789.6,10623.4,10789.5,48862.0,197494664453.0,18304338.889939293
btc,06/10/2020,2020,6,10790.2,10800.3,10530.8,10602.6,69069.0,199530129891.0,18818981.183011714
btc,07/10/2020,2020,7,10601.0,10680.1,10553.3,10670.9,49268.0,196314284797.0,18397162.825722292
btc,08/10/2020,2020,8,10670.7,10948.6,10549.6,10924.1,79777.0,197575523784.0,18086206.075008467
btc,09/10/2020,2020,9,10923.5,11103.0,10836.9,11054.2,70953.0,201518932273.0,18230078.36596045
btc,10/10/2020,2020,10,11053.5,11475.0,11053.1,11298.4,65813.0,204809205392.0,18127275.13559442
btc,11/10/2020,2020,11,11295.6,11439.4,11277.6,11371.0,41059.0,209268690952.0,18403719.193738457
btc,12/10/2020,2020,12,11370.8,11715.9,11227.4,11533.9,84018.0,210799352797.0,18276502.553082652
btc,13/10/2020,2020,10,11533.5,11558.0,11315.9,11423.8,64671.0,213726225963.0,18708855.719025195
btc,14/10/2020,2020,10,11424.4,11541.0,11293.5,11420.4,59118.0,211576163357.0,18526160.498493925
btc,15/10/2020,2020,10,11421.4,11590.9,11276.7,11503.0,70838.0,211756280001.0,18408787.272972267
btc,16/10/2020,2020,10,11503.2,11542.2,11224.6,11322.0,71421.0,212878404236.0,18802190.79985868
btc,17/10/2020,2020,10,11321.8,11402.7,11274.4,11362.1,29863.0,209993205751.0,18481900.859084148
btc,18/10/2020,2020,10,11362.1,11506.9,11349.8,11506.9,31511.0,210421523306.0,18286551.83463835
btc,19/10/2020,2020,10,11507.1,11823.3,11413.9,11753.4,73039.0,212752326976.0,18101343.183759592
btc,20/10/2020,2020,10,11753.9,12029.4,11685.7,11913.5,94593.0,217391050812.0,18247454.636504807
btc,21/10/2020,2020,10,11913.6,13213.5,11894.6,12808.7,197723.0,220404884318.0,17207435.90824986
btc,22/10/2020,2020,10,12805.5,13183.9,12698.2,12974.6,113313.0,236717318526.0,18244671.78379295
btc,23/10/2020,2020,10,12972.7,13025.5,12738.9,12934.1,73936.0,240257678153.0,18575523.473067317
btc,24/10/2020,2020,10,12933.6,13161.5,12876.4,13117.2,51197.0,239590543523.0,18265372.45166651
btc,25/10/2020,2020,10,13117.0,13345.3,12900.4,13032.2,59731.0,242785151288.0,18629636.691272385
btc,26/10/2020,2020,10,13033.0,13229.7,12792.4,13061.6,89466.0,241326618198.0,18476038.019691307
btc,27/10/2020,2020,10,13061.5,13782.3,13050.3,13657.8,128641.0,242141178089.0,17729149.503507156
btc,28/10/2020,2020,10,13658.3,13851.7,12907.6,13278.9,144180.0,253004886697.0,19053150.99119656
btc,29/10/2020,2020,10,13278.3,13640.0,12982.9,13457.2,111233.0,245661872194.0,18255050.990845047
btc,30/10/2020,2020,10,13457.0,13667.9,13134.5,13559.9,108774.0,249545455596.0,18403192.914107036
btc,31/10/2020,2020,10,13560.2,14065.4,13441.7,13797.3,102750.0,250845436637.0,18180762.659143455
btc,01/11/2020,2020,1,13795.5,13889.5,13628.7,13759.4,51705.0,255329261020.0,18556714.756457403
btc,02/11/2020,2020,2,13759.7,13828.4,13214.2,13561.4,97762.0,254260250527.0,18748820.219667587
btc,03/11/2020,2020,3,13560.5,14054.0,13294.6,14019.9,108169.0,251266177558.0,17922109.113331765
btc,04/11/2020,2020,4,14023.0,14238.8,13544.4,14145.6,140803.0,259277183164.0,18329175.373543717
btc,05/11/2020,2020,5,14145.6,15739.9,14099.7,15587.1,227491.0,261103557610.0,16751259.542185524
btc,06/11/2020,2020,6,15593.9,15955.2,15223.5,15577.9,186125.0,288118007577.0,18495304.731510665
btc,07/11/2020,2020,7,15578.2,15754.4,14385.1,14828.4,160731.0,288563189165.0,19460170.292479295
btc,08/11/2020,2020,8,14826.6,15648.3,14720.7,15483.7,94993.0,274687727889.0,17740444.976911202
btc,09/11/2020,2020,9,15483.3,15819.6,14816.9,15327.2,165039.0,287116472704.0,18732480.342397828
btc,10/11/2020,2020,10,15328.0,15465.3,15096.5,15303.6,93358.0,284292217075.0,18576819.64211035
btc,11/11/2020,2020,11,15303.1,15953.9,15281.0,15695.8,119070.0,283242342238.0,18045741.041425094
btc,12/11/2020,2020,12,15695.8,16342.7,15483.5,16294.7,165538.0,291215273242.0,17871778.752723277
btc,13/11/2020,2020,11,16293.0,16474.1,15973.4,16324.2,113749.0,301529322417.0,18471307.777226448
btc,14/11/2020,2020,11,16323.1,16328.2,15717.7,16071.0,83639.0,302672502422.0,18833457.931802627
btc,15/11/2020,2020,11,16074.7,16158.1,15782.3,15953.0,58433.0,298290647831.0,18698091.132138155
btc,16/11/2020,2020,11,15954.1,16880.7,15870.7,16715.8,118090.0,296277008765.0,17724369.085834958
btc,17/11/2020,2020,11,16715.8,17845.4,16562.0,17662.3,175865.0,309857769717.0,17543455.25310973
btc,18/11/2020,2020,11,17662.3,18466.1,17258.9,17774.6,233429.0,327448838765.0,18422290.164898228
btc,19/11/2020,2020,11,17775.1,18166.0,17380.1,17803.5,135937.0,330792375072.0,18580187.8884489
btc,20/11/2020,2020,11,17805.5,18811.0,17758.4,18675.2,134417.0,330526082018.0,17698663.5761866
btc,21/11/2020,2020,11,18673.8,18966.0,18397.5,18687.2,108911.0,345552251091.0,18491387.211085662
btc,22/11/2020,2020,11,18689.3,18751.5,17644.6,18412.9,121761.0,346623937352.0,18825059.46113866
btc,23/11/2020,2020,11,18428.1,18756.8,18016.0,18379.6,127346.0,342078349285.0,18611849.511686873
btc,24/11/2020,2020,11,18394.6,19416.6,18074.8,19152.6,180792.0,340635146714.0,17785321.40356923
btc,25/11/2020,2020,11,19151.5,19486.7,18527.7,18723.0,146118.0,354209935573.0,18918439.11622069
btc,26/11/2020,2020,11,18721.9,18894.9,16235.2,17162.0,312068.0,348158099247.0,20286569.120557044
btc,27/11/2020,2020,11,17160.9,17450.3,16481.6,17127.1,138801.0,317999016791.0,18567008.821750328
btc,28/11/2020,2020,11,17142.6,17874.4,16874.4,17730.7,95197.0,318057301370.0,17938225.86643505
btc,29/11/2020,2020,11,17729.7,18336.3,17530.4,18185.5,79117.0,328812520405.0,18081027.21426411
btc,30/11/2020,2020,11,18186.0,19831.2,18186.0,19698.1,185590.0,336495192223.0,17082621.787025146
btc,01/12/2020,2020,1,19697.8,19897.4,18257.0,18770.7,208723.0,363927715778.0,19388073.74141614
btc,02/12/2020,2020,2,18767.9,19335.5,18346.7,19218.8,91924.0,349587593227.0,18189876.22676754
btc,03/12/2020,2020,3,19219.8,19596.6,18883.7,19433.3,99967.0,356517705143.0,18345710.97770322
btc,04/12/2020,2020,4,19431.1,19529.5,18610.8,18658.1,110633.0,360661550057.0,19330025.56835905
btc,05/12/2020,2020,5,18657.5,19172.7,18507.1,19146.5,59440.0,347850442856.0,18167834.479199853
btc,06/12/2020,2020,6,19146.0,19417.1,18873.0,19379.9,54562.0,355244908734.0,18330585.23181234
btc,07/12/2020,2020,7,19368.4,19424.6,18908.8,19170.7,61982.0,358762118305.0,18714085.46923169
btc,08/12/2020,2020,8,19170.8,19288.6,18229.2,18326.6,101413.0,356587934226.0,19457397.12909105
btc,09/12/2020,2020,9,18322.4,18637.9,17658.8,18546.0,129718.0,340435142947.0,18356257.03369999
btc,10/12/2020,2020,10,18546.1,18551.8,17926.8,18247.2,85305.0,344693077429.0,18890190.134870008
btc,11/12/2020,2020,11,18250.5,18288.3,17600.1,18023.6,111532.0,339714540194.0,18848317.771921262
btc,12/12/2020,2020,12,18026.7,18936.2,18025.1,18808.9,71374.0,335310805699.0,17827241.662138667
btc,13/12/2020,2020,12,18808.1,19403.6,18716.8,19176.8,82454.0,349235537025.0,18211356.27555171
btc,14/12/2020,2020,12,19176.4,19346.5,19007.0,19273.8,67109.0,355642790361.0,18452136.597920492
btc,15/12/2020,2020,12,19273.9,19556.3,19076.2,19434.9,98385.0,357681110300.0,18404062.295149446
btc,16/12/2020,2020,12,19434.7,21525.3,19299.7,21352.2,199809.0,360542942204.0,16885517.286462285
btc,17/12/2020,2020,12,21352.3,23738.0,21243.1,22825.4,310744.0,396179736655.0,17356967.9679217
btc,18/12/2020,2020,12,22823.3,23272.8,22361.5,23127.9,131801.0,423587689809.0,18315008.704162505
btc,19/12/2020,2020,12,23127.6,24107.1,22797.0,23844.0,133883.0,429459534590.0,18011220.205921825
btc,20/12/2020,2020,12,23843.6,24280.9,23098.9,23474.9,114086.0,443289431125.0,18883549.28561996
btc,21/12/2020,2020,12,23474.1,24101.9,22015.5,22728.5,154687.0,436893169132.0,19222261.43969026
btc,22/12/2020,2020,12,22730.4,23825.4,22388.6,23823.2,130751.0,424329939581.0,17811626.464160986
btc,23/12/2020,2020,12,23820.8,24063.7,22694.7,23257.9,178469.0,441752551013.0,18993655.962619152
btc,24/12/2020,2020,12,23253.2,23783.7,22737.3,23736.5,104591.0,433051601800.0,18244121.99776715
btc,25/12/2020,2020,12,23728.7,24778.9,23445.3,24689.6,2399.0,441614502954.0,17886660.899893075
btc,26/12/2020,2020,12,24714.7,26826.0,24515.1,26454.4,155767.0,458416319552.0,17328547.219063748
btc,27/12/2020,2020,12,26460.3,28360.3,25858.2,26261.3,231227.0,491978602969.0,18733977.486605767
btc,28/12/2020,2020,12,26259.2,27444.9,26144.3,27057.8,126979.0,493427450341.0,18236052.09370311
btc,29/12/2020,2020,12,27065.3,27390.7,25902.8,27376.0,119570.0,503712223153.0,18399774.369995616
btc,30/12/2020,2020,12,27374.5,28979.3,27374.5,28868.7,159824.0,509680257177.0,17655116.34320215
btc,31/12/2020,2020,12,28866.8,29298.8,28025.0,28949.4,136689.0,535967306917.0,18513934.897338115
eth,01/01/2020,2020,1,129.21,132.97,128.81,130.75,10353998.0,14097451631.0,107819897.75143403
eth,02/01/2020,2020,2,130.75,130.77,126.74,127.19,11446378.0,14230588104.0,111884488.59187043
eth,03/01/2020,2020,3,127.19,134.86,126.05,134.27,15674423.0,13859793329.0,103223306.24115588
eth,04/01/2020,2020,4,134.3,135.57,132.76,134.33,11160462.0,14613194775.0,108785787.05426933
eth,05/01/2020,2020,5,134.32,138.33,134.32,135.59,12192829.0,14636213160.0,107944635.74009882
eth,06/01/2020,2020,6,135.59,144.27,135.17,144.08,14361854.0,14738834254.0,102296184.43920043
eth,07/01/2020,2020,7,144.09,145.13,139.22,143.04,13579692.0,15692578635.0,109707624.68540269
eth,08/01/2020,2020,8,143.01,147.55,137.61,140.81,13714344.0,15656491188.0,111188773.43938641
eth,09/01/2020,2020,9,140.8,141.6,135.85,137.92,11382289.0,15364547561.0,111401881.96780744
eth,10/01/2020,2020,10,137.93,144.86,135.69,144.81,13372411.0,14998595868.0,103574310.25481665
eth,11/01/2020,2020,11,144.81,147.68,142.23,142.67,12460405.0,15647071448.0,109673171.99130863
eth,12/01/2020,2020,12,142.65,146.46,142.0,146.46,10013377.0,15564837467.0,106273641.0419227
eth,13/01/2020,2020,1,146.5,146.87,142.64,143.6,10259721.0,15859031094.0,110438935.19498608
eth,14/01/2020,2020,1,143.59,169.73,143.59,166.07,22845532.0,15715287657.0,94630503.14325285
eth,15/01/2020,2020,1,166.07,166.45,159.74,166.45,16656707.0,18075462340.0,108593946.17002103
eth,16/01/2020,2020,1,166.44,167.18,159.08,164.36,16241698.0,18104742352.0,110152971.23387684
eth,17/01/2020,2020,1,164.39,173.96,162.33,170.22,18566608.0,17869543294.0,104979105.24027729
eth,18/01/2020,2020,1,170.18,179.29,165.34,174.19,17418712.0,18727969032.0,107514604.9256559
eth,19/01/2020,2020,1,174.17,177.77,162.04,166.92,15842082.0,19138755594.0,114658253.0194105
eth,20/01/2020,2020,1,166.92,169.24,161.61,166.87,11302621.0,18220366702.0,109188989.64463355
eth,21/01/2020,2020,1,166.87,169.79,165.53,169.41,11522436.0,18243871990.0,107690643.94073549
eth,22/01/2020,2020,1,169.41,171.27,166.19,168.13,11298723.0,18460475135.0,109798817.19502766
eth,23/01/2020,2020,1,168.15,168.25,159.78,162.8,14859899.0,18358377435.0,112766446.16093366
eth,24/01/2020,2020,1,162.8,164.27,155.65,162.55,14875911.0,17722969842.0,109030881.83328205
eth,25/01/2020,2020,1,162.56,162.72,157.87,160.44,9633529.0,17777723072.0,110806052.55547245
eth,26/01/2020,2020,1,160.4,168.0,159.55,167.9,9821478.0,17587666193.0,104750840.9350804
eth,27/01/2020,2020,1,167.91,171.97,165.45,170.27,12538235.0,18279197138.0,107354185.3409291
eth,28/01/2020,2020,1,170.27,176.06,170.27,175.74,12625114.0,18576520021.0,105704563.67929895
eth,29/01/2020,2020,1,175.78,178.41,173.76,173.86,11268226.0,19212409346.0,110505057.78212354
eth,30/01/2020,2020,1,173.86,186.76,171.2,184.59,13021996.0,19140249467.0,103690608.73828484
eth,31/01/2020,2020,1,184.6,185.67,175.46,179.91,11766620.0,20090242968.0,111668295.08087377
eth,01/02/2020,2020,1,179.88,184.17,179.36,183.64,13238924.0,19751392940.0,107554960.46612939
eth,02/02/2020,2020,2,183.58,193.25,179.49,188.5,14537933.0,20079997942.0,106525188.02122016
eth,03/02/2020,2020,3,188.48,194.92,187.16,189.79,11953885.0,20619310835.0,108642767.45350124
eth,04/02/2020,2020,4,189.8,191.48,188.93,188.93,11560405.0,20791014743.0,110046126.83533584
eth,05/02/2020,2020,5,188.94,207.51,188.26,203.83,14674494.0,20665245888.0,101384712.20134425
eth,06/02/2020,2020,6,203.84,216.14,201.29,213.16,16439119.0,22414850796.0,105155051.58566335
eth,07/02/2020,2020,7,213.15,224.53,213.14,223.51,16729525.0,23314707733.0,104311698.5056597
