coin,date,price,market_cap,total_volume
dot,12/12/2021,27.73168,0,2231984
dot,13/12/2021,29.68642,0,1357044
dot,14/12/2021,26.08428,0,2142089
dot,15/12/2021,26.1493,0,2236686
dot,16/12/2021,27.15845,0,3526362
dot,17/12/2021,26.06301,0,4188147
dot,18/12/2021,24.75353,0,2401218
dot,19/12/2021,25.54903,0,2124358
dot,20/12/2021,24.94029,0,1219353
dot,21/12/2021,24.32183,0,1850390
dot,22/12/2021,25.27244,0,1169887
dot,23/12/2021,27.29553,0,4804158
dot,24/12/2021,29.26768,0,5891845
dot,25/12/2021,28.3162,0,2938748
dot,26/12/2021,28.88776,0,1603432
dot,27/12/2021,31.27697,0,5153748
dot,28/12/2021,31.23083,0,5657143
dot,29/12/2021,28.11378,0,4817210
dot,30/12/2021,26.86298,0,3355204
doge,24/05/2021,0.3649,0,14521253
doge,25/05/2021,0.3649,0,14521253
doge,26/05/2021,0.34466,0,9543760
doge,27/05/2021,0.35146,0,5493338
doge,28/05/2021,0.33125,0,4923783
doge,29/05/2021,0.31245,0,6247967
doge,30/05/2021,0.30097,0,5188392
doge,31/05/2021,0.30297,0,3672913
doge,01/06/2021,0.32823,0,3859054
doge,02/06/2021,0.37224,0,7805168
doge,03/06/2021,0.41875,0,20130950
doge,04/06/2021,0.4007,0,10137932
doge,05/06/2021,0.38278,0,7322979
doge,06/06/2021,0.37149,0,5485772
doge,07/06/2021,0.37148,0,2009564
doge,08/06/2021,0.33459,0,3268027
doge,09/06/2021,0.33227,0,5504775
doge,10/06/2021,0.34988,0,4298987
doge,11/06/2021,0.33705,0,2248636
doge,12/06/2021,0.31425,0,2785900
doge,13/06/2021,0.31425,0,2785900
doge,14/06/2021,0.325,0,1688557
doge,15/06/2021,0.35273,0,2155888
doge,16/06/2021,0.32215,0,1682699
doge,17/06/2021,0.30444,0,1489953
doge,18/06/2021,0.30711,0,2889619
doge,19/06/2021,0.28923,0,2278066
doge,20/06/2021,0.28886,0,1126839
doge,21/06/2021,0.2833,0,3072983
doge,22/06/2021,0.20243,0,8556899
doge,23/06/2021,0.19248,0,16962324
doge,24/06/2021,0.23771,0,9712079
doge,25/06/2021,0.26321,0,3639531
doge,26/06/2021,0.24059,0,4222685
doge,27/06/2021,0.24141,0,1589203
doge,28/06/2021,0.25541,0,1572344
doge,29/06/2021,0.25663,0,1290085
doge,30/06/2021,0.26234,0,884459
doge,01/07/2021,0.25427,0,2330897
doge,02/07/2021,0.24668,0,5170885
doge,03/07/2021,0.24641,0,1649924
doge,04/07/2021,0.24624,0,1421032
doge,05/07/2021,0.24603,0,1986203
doge,06/07/2021,0.23428,0,1832983
doge,07/07/2021,0.23479,0,3176760
doge,08/07/2021,0.22374,0,2344129
doge,09/07/2021,0.20774,0,2131264
doge,10/07/2021,0.22051,0,3214707
doge,11/07/2021,0.21552,0,1005316
doge,12/07/2021,0.21625,0,615743
doge,13/07/2021,0.2098,0,1360134
doge,14/07/2021,0.1992,0,1414312
doge,15/07/2021,0.1977,0,1925370
doge,16/07/2021,0.18621,0,1748825
doge,17/07/2021,0.17236,0,1920279
doge,18/07/2021,0.18683,0,4158654
doge,19/07/2021,0.18261,0,1316976
doge,20/07/2021,0.17521,0,2052775
doge,21/07/2021,0.17265,0,3425782
doge,22/07/2021,0.18969,0,6764740
doge,23/07/2021,0.19083,0,1709721
doge,24/07/2021,0.19393,0,1995491
doge,25/07/2021,0.19646,0,1712741
doge,26/07/2021,0.19811,0,1202866
doge,27/07/2021,0.20414,0,5390992
doge,28/07/2021,0.20428,0,1907778
doge,29/07/2021,0.2061,0,1580090
doge,30/07/2021,0.20441,0,1089963
doge,31/07/2021,0.21019,0,956103
doge,01/08/2021,0.20877,0,1035820
doge,02/08/2021,0.20576,0,1284673
doge,03/08/2021,0.20473,0,1249351
doge,04/08/2021,0.19699,0,770225
doge,05/08/2021,0.20249,0,982897
doge,06/08/2021,0.20174,0,807326
doge,07/08/2021,0.20551,0,1239434
doge,08/08/2021,0.2556,0,6231676
doge,09/08/2021,0.24505,0,6880811
doge,10/08/2021,0.25455,0,4270310
doge,11/08/2021,0.25729,0,3061948
doge,12/08/2021,0.26606,0,3650765
doge,13/08/2021,0.25892,0,4037491
doge,14/08/2021,0.28285,0,3092084
doge,15/08/2021,0.29204,0,4609818
doge,16/08/2021,0.33739,0,7845446
doge,17/08/2021,0.32391,0,6049013
doge,18/08/2021,0.30324,0,4621152
doge,19/08/2021,0.30867,0,6095341
doge,20/08/2021,0.31051,0,3788165
doge,21/08/2021,0.32611,0,3486175
doge,22/08/2021,0.31803,0,3931788
doge,23/08/2021,0.31589,0,1423362
doge,24/08/2021,0.32004,0,3672108
doge,25/08/2021,0.29165,0,2868503
doge,26/08/2021,0.29243,0,2611845
doge,27/08/2021,0.27276,0,2483382
doge,28/08/2021,0.29245,0,1362747
doge,29/08/2021,0.2855,0,1271888
doge,30/08/2021,0.28112,0,1106906
doge,31/08/2021,0.27106,0,1165597
doge,01/09/2021,0.27713,0,1629860
doge,02/09/2021,0.2935,0,1510238
doge,03/09/2021,0.29689,0,2384340
doge,04/09/2021,0.29381,0,1901479
doge,05/09/2021,0.29975,0,1580823
doge,06/09/2021,0.31315,0,2386415
doge,07/09/2021,0.30779,0,2085524
doge,08/09/2021,0.2554,0,5226058
doge,09/09/2021,0.25659,0,2275653
doge,10/09/2021,0.25462,0,1387147
doge,11/09/2021,0.23957,0,973611
doge,12/09/2021,0.24005,0,779251
doge,13/09/2021,0.25382,0,1096024
doge,14/09/2021,0.23704,0,1211179
doge,15/09/2021,0.23983,0,714372
doge,16/09/2021,0.24717,0,1560477
doge,17/09/2021,0.24081,0,719964
doge,18/09/2021,0.2405,0,2297645
doge,19/09/2021,0.24179,0,586568
doge,20/09/2021,0.23244,0,607099
doge,21/09/2021,0.20638,0,1551005
doge,22/09/2021,0.20062,0,1253918
doge,23/09/2021,0.22361,0,2484626
doge,24/09/2021,0.22525,0,578443
doge,25/09/2021,0.21021,0,1004179
doge,26/09/2021,0.20863,0,611042
doge,27/09/2021,0.2047,0,904106
doge,28/09/2021,0.20053,0,677109
doge,29/09/2021,0.19789,0,559126
doge,30/09/2021,0.19875,0,1073322
doge,01/10/2021,0.20427,0,908912
doge,02/10/2021,0.2227,0,1543559
doge,03/10/2021,0.2201,0,1026117
doge,04/10/2021,0.22143,0,898002
doge,05/10/2021,0.24221,0,5193378
doge,06/10/2021,0.25316,0,6670406
doge,07/10/2021,0.25263,0,6113636
doge,08/10/2021,0.24441,0,3251175
doge,09/10/2021,0.24352,0,2437255
doge,10/10/2021,0.24755,0,1258621
doge,11/10/2021,0.23063,0,1332959
doge,12/10/2021,0.23176,0,1114447
doge,13/10/2021,0.22569,0,1986664
doge,14/10/2021,0.23294,0,2763482
doge,15/10/2021,0.23337,0,2230695
doge,16/10/2021,0.23585,0,2407884
doge,17/10/2021,0.23754,0,2783666
doge,18/10/2021,0.23756,0,1846757
doge,19/10/2021,0.24664,0,9584265
doge,20/10/2021,0.2439,0,2318413
doge,21/10/2021,0.25501,0,3226429
doge,22/10/2021,0.24365,0,1901023
doge,23/10/2021,0.24681,0,2724642
doge,24/10/2021,0.25058,0,2542155
doge,25/10/2021,0.27586,0,9358067
doge,26/10/2021,0.26542,0,5866923
doge,27/10/2021,0.25541,0,3716612
doge,28/10/2021,0.2388,0,7489313
doge,29/10/2021,0.30162,0,48169586
doge,30/10/2021,0.2881,0,11541729
doge,31/10/2021,0.26832,0,6119347
doge,01/11/2021,0.27904,0,9192672
doge,02/11/2021,0.27324,0,5939660
doge,03/11/2021,0.2727,0,3377876
doge,04/11/2021,0.27002,0,4073244
doge,05/11/2021,0.26388,0,2574432
doge,06/11/2021,0.26065,0,3421321
doge,07/11/2021,0.26336,0,2950638
doge,08/11/2021,0.26675,0,3839272
doge,09/11/2021,0.28262,0,11005343
doge,10/11/2021,0.27562,0,5188632
doge,11/11/2021,0.25384,0,6030542
doge,12/11/2021,0.26286,0,4031657
doge,13/11/2021,0.26,0,3670370
doge,14/11/2021,0.26273,0,3595982
doge,15/11/2021,0.26391,0,3514873
doge,16/11/2021,0.25795,0,1962727
doge,17/11/2021,0.23958,0,3604045
doge,18/11/2021,0.23741,0,2159048
doge,19/11/2021,0.21993,0,1919625
doge,20/11/2021,0.23392,0,3432946
doge,21/11/2021,0.23365,0,1736358
doge,22/11/2021,0.22881,0,1451348
doge,23/11/2021,0.21991,0,1121719
doge,24/11/2021,0.22557,0,3517264
doge,25/11/2021,0.21792,0,1433280
doge,26/11/2021,0.22193,0,2790113
doge,27/11/2021,0.20102,0,3350994
doge,28/11/2021,0.20399,0,1094406
doge,29/11/2021,0.2064,0,1210763
doge,30/11/2021,0.2151,0,2808660
doge,01/12/2021,0.21512,0,3151070
doge,02/12/2021,0.20974,0,1758127
doge,03/12/2021,0.21036,0,4902847
doge,04/12/2021,0.20133,0,1384637
doge,05/12/2021,0.17788,0,5695784
doge,06/12/2021,0.17004,0,2279248
doge,07/12/2021,0.17863,0,2909571
doge,08/12/2021,0.17665,0,1363278
doge,09/12/2021,0.17906,0,1080841
doge,10/12/2021,0.17031,0,1779122
doge,11/12/2021,0.1643,0,466582
doge,12/12/2021,0.16888,0,332196
doge,13/12/2021,0.17063,0,583631
doge,14/12/2021,0.158,0,603144
doge,15/12/2021,0.18844,0,18202065
doge,16/12/2021,0.18032,0,3564584
doge,17/12/2021,0.17393,0,3110512
doge,18/12/2021,0.16956,0,1396423
doge,19/12/2021,0.17297,0,982243
doge,20/12/2021,0.16976,0,1027085
doge,21/12/2021,0.16784,0,1509258
doge,22/12/2021,0.17112,0,939512
doge,23/12/2021,0.17353,0,1882980
doge,24/12/2021,0.18276,0,2454282
doge,25/12/2021,0.18767,0,2721962
doge,26/12/2021,0.19141,0,2212840
doge,27/12/2021,0.19028,0,890137
doge,28/12/2021,0.18745,0,1099386
doge,29/12/2021,0.17482,0,1485095
doge,30/12/2021,0.16862,0,1318401
matic,27/04/2019,0.00547,11597995,43158348
matic,28/04/2019,0.00521,11038517,9750768
matic,29/04/2019,0.00438,9288212,8388214
matic,30/04/2019,0.00353,7477597,8206899
matic,01/05/2019,0.0044,9332879,23996173
matic,02/05/2019,0.00433,9280224,9648802
matic,03/05/2019,0.00419,8891333,5967466
matic,04/05/2019,0.00422,8955629,4828733
matic,05/05/2019,0.00394,8350998,2373076
matic,06/05/2019,0.00373,7910188,2646003
matic,07/05/2019,0.00377,8147697,4031985
matic,08/05/2019,0.00348,7512418,2950832
matic,09/05/2019,0.00329,7116084,2146002
matic,10/05/2019,0.00314,6796234,3816858
matic,11/05/2019,0.00376,8118766,7771947
matic,12/05/2019,0.00467,10168666,12644633
matic,13/05/2019,0.00522,11260147,17282002
matic,14/05/2019,0.00877,18947310,72534590
matic,15/05/2019,0.00772,16665799,98251438
matic,16/05/2019,0.00958,20738305,48234032
matic,17/05/2019,0.01089,23552487,58419125
matic,18/05/2019,0.01452,31299208,168823052
matic,19/05/2019,0.01234,26678408,56237389
matic,20/05/2019,0.02017,41681357,139262475
matic,21/05/2019,0.03019,66604903,392858767
matic,22/05/2019,0.02891,62459642,696647294
matic,23/05/2019,0.02169,46878984,288364882
matic,24/05/2019,0.02664,57629891,416431723
matic,25/05/2019,0.0256,54996274,151057259
matic,26/05/2019,0.02503,54013343,147967215
matic,27/05/2019,0.0244,52600982,95178261
matic,28/05/2019,0.02229,48249663,77853505
matic,29/05/2019,0.02376,50823040,92800163
matic,30/05/2019,0.02212,47821537,3988206
matic,31/05/2019,0.01971,42600957,49505071
matic,01/06/2019,0.023,49723944,57155721
matic,02/06/2019,0.02141,46228763,55810055
matic,03/06/2019,0.02016,43550002,30773342
matic,04/06/2019,0.0198,42881156,30733193
matic,05/06/2019,0.02102,45295451,81555692
matic,06/06/2019,0.02297,49638985,91943585
matic,07/06/2019,0.02338,50499381,92096248
matic,08/06/2019,0.02439,52893272,38703199
matic,09/06/2019,0.02626,56724814,63273397
matic,10/06/2019,0.02576,55710274,71404139
matic,11/06/2019,0.02738,59107812,53479139
matic,12/06/2019,0.0238,51420080,44491000
matic,13/06/2019,0.02371,51535963,45489808
matic,14/06/2019,0.02322,49975244,57059260
matic,15/06/2019,0.02115,45637339,45609709
matic,16/06/2019,0.02256,48117850,41376359
matic,17/06/2019,0.02315,50240871,39432554
matic,18/06/2019,0.02171,46777411,33740043
matic,19/06/2019,0.02239,48709215,31736411
matic,20/06/2019,0.02309,49859833,54183244
matic,21/06/2019,0.0226,48851915,35401143
matic,22/06/2019,0.02119,45743869,42987217
matic,23/06/2019,0.02189,47416092,62292809
matic,24/06/2019,0.02112,45620125,38492722
matic,25/06/2019,0.02072,44753023,19311226
matic,26/06/2019,0.01916,41373470,27817296
matic,27/06/2019,0.01789,38734904,64540534
matic,28/06/2019,0.01941,42164738,71947730
matic,29/06/2019,0.01929,41898477,50630118
matic,30/06/2019,0.02388,51922816,98174967
matic,01/07/2019,0.02196,48567202,66977116
matic,02/07/2019,0.02234,48492349,34688711
matic,03/07/2019,0.02161,46885776,54515200
matic,04/07/2019,0.01935,41923684,46923166
matic,05/07/2019,0.01811,39593808,35399057
matic,06/07/2019,0.0184,39966864,29338015
matic,07/07/2019,0.01771,38514627,12546472
matic,08/07/2019,0.0177,38417837,14691072
matic,09/07/2019,0.01669,36185159,20897547
matic,10/07/2019,0.01619,34907619,27542262
matic,11/07/2019,0.01623,35261877,43493929
matic,12/07/2019,0.01447,31441314,27648674
matic,13/07/2019,0.01578,34237784,24209839
matic,14/07/2019,0.01664,36146828,36346886
matic,15/07/2019,0.01437,31117634,23341262
matic,16/07/2019,0.01388,30148521,18281687
matic,17/07/2019,0.0121,26238465,17457787
matic,18/07/2019,0.01319,28639861,19960944
matic,19/07/2019,0.01365,29745100,17592496
matic,20/07/2019,0.01343,29152034,7977281
matic,21/07/2019,0.01402,30493646,10031424
matic,22/07/2019,0.01343,29191825,6141617
matic,23/07/2019,0.01276,27766875,8132839
matic,24/07/2019,0.01157,25046830,7783672
matic,25/07/2019,0.01197,26256529,11058273
matic,26/07/2019,0.01219,26551219,7970652
matic,27/07/2019,0.01275,27660069,7878830
matic,28/07/2019,0.01194,25924344,7216487
matic,29/07/2019,0.01176,25550071,5276318
matic,30/07/2019,0.01144,24812612,4293960
matic,31/07/2019,0.01149,25015174,4385153
matic,01/08/2019,0.01136,24649793,6685808
matic,02/08/2019,0.01063,23077095,8023071
matic,03/08/2019,0.01109,24092974,8551526
matic,04/08/2019,0.01064,23115758,6016679
matic,05/08/2019,0.01023,22212546,6237145
matic,06/08/2019,0.0117,25449415,31353815
matic,07/08/2019,0.01531,33082693,92919397
matic,08/08/2019,0.01688,36553330,125670298
matic,09/08/2019,0.01428,31019101,52943836
matic,10/08/2019,0.01226,26641234,31448914
matic,11/08/2019,0.01493,32812953,42290099
matic,12/08/2019,0.01647,35762186,77616926
matic,13/08/2019,0.0171,37135487,64533899
matic,14/08/2019,0.01651,35917458,46095578
matic,15/08/2019,0.01476,32101938,48449435
matic,16/08/2019,0.01461,31730119,25803411
matic,17/08/2019,0.01333,28958170,23685917
matic,18/08/2019,0.0141,30667664,19901169
matic,19/08/2019,0.01388,30313833,16468807
matic,20/08/2019,0.01547,33642650,31626618
matic,21/08/2019,0.01573,34246470,21782359
matic,22/08/2019,0.01544,33538253,27841103
matic,23/08/2019,0.01688,36706414,37734209
matic,24/08/2019,0.01546,33651223,33563242
matic,25/08/2019,0.01482,32344410,23163269
matic,26/08/2019,0.01363,29632317,11800360
matic,27/08/2019,0.01388,30283095,12309280
matic,28/08/2019,0.0142,30890295,15133909
matic,29/08/2019,0.01289,28044862,11416698
matic,30/08/2019,0.01168,25424797,10100495
matic,31/08/2019,0.01237,26906600,6981423
matic,01/09/2019,0.0118,25657991,4839536
matic,02/09/2019,0.01219,26523188,5161220
matic,03/09/2019,0.0136,29561673,18837441
matic,04/09/2019,0.01431,31153185,22618245
matic,05/09/2019,0.01411,30936056,13412976
matic,06/09/2019,0.01483,32604127,19457186
matic,07/09/2019,0.01362,29853630,18938376
matic,08/09/2019,0.01373,30049379,7799496
matic,09/09/2019,0.01384,30293091,5143184
matic,10/09/2019,0.01412,30968735,17225173
matic,11/09/2019,0.01352,29631104,7692132
matic,12/09/2019,0.01314,28773150,6644987
matic,13/09/2019,0.0129,28281247,5709174
matic,14/09/2019,0.01293,28393615,3946907
matic,15/09/2019,0.0131,28725026,4701783
matic,16/09/2019,0.01282,28108124,4012935
matic,17/09/2019,0.01289,28214274,5361735
matic,18/09/2019,0.01345,29489405,7755252
matic,19/09/2019,0.01428,31328841,22722323
matic,20/09/2019,0.01372,30052893,14707793
matic,21/09/2019,0.01362,29744382,5725783
matic,22/09/2019,0.01336,29411612,4210087
matic,23/09/2019,0.01233,27052540,6093875
matic,24/09/2019,0.0123,26967501,5101774
matic,25/09/2019,0.01118,24911381,19169612
matic,26/09/2019,0.01101,24145546,11326502
matic,27/09/2019,0.01063,23307889,8219967
matic,28/09/2019,0.01084,23755601,6058236
matic,29/09/2019,0.01114,24431713,7856282
matic,30/09/2019,0.01089,23897300,5287887
matic,01/10/2019,0.01082,23703593,10700082
matic,02/10/2019,0.01083,23741134,4240288
matic,03/10/2019,0.01083,23741134,4240288
matic,04/10/2019,0.01067,23382568,4061665
matic,05/10/2019,0.01065,23347983,4020653
matic,06/10/2019,0.01064,23366450,3116316
matic,07/10/2019,0.01031,22596881,4158746
matic,08/10/2019,0.0109,23934200,11141299
matic,09/10/2019,0.01235,27082557,22159359
matic,10/10/2019,0.01434,31445833,36181752
matic,11/10/2019,0.01616,35424535,42231935
matic,12/10/2019,0.01607,35217767,62056731
matic,13/10/2019,0.01559,34301394,38709011
matic,14/10/2019,0.01498,32835902,18484124
matic,15/10/2019,0.01525,33432953,42230307
matic,16/10/2019,0.01436,31483215,18358048
matic,17/10/2019,0.01392,30555707,16615953
matic,18/10/2019,0.01428,31324266,13827015
matic,19/10/2019,0.01335,29276470,12557091
matic,20/10/2019,0.01384,30337521,8495868
matic,21/10/2019,0.01384,30337924,8464263
matic,22/10/2019,0.0149,33037554,22256103
matic,23/10/2019,0.0145,32156352,17566004
matic,24/10/2019,0.01326,29725524,20640370
matic,25/10/2019,0.01351,30780732,17645374
matic,26/10/2019,0.01434,32650750,29824927
matic,27/10/2019,0.01353,31756643,38501508
matic,28/10/2019,0.01403,32922438,27688981
matic,29/10/2019,0.01409,33194870,25437898
matic,30/10/2019,0.01406,33513836,20093785
matic,31/10/2019,0.01341,31980389,13468610
matic,01/11/2019,0.01357,32342119,13286325
matic,02/11/2019,0.01376,32796812,10100248
matic,03/11/2019,0.01356,32319801,8515527
matic,04/11/2019,0.01351,32214064,7725588
matic,05/11/2019,0.0143,34109087,20231829
matic,06/11/2019,0.0147,35055986,23372839
matic,07/11/2019,0.01443,34397567,15749685
matic,08/11/2019,0.01509,36016058,21715109
matic,09/11/2019,0.01438,34357442,19754273
matic,10/11/2019,0.01492,35639283,14312171
matic,11/11/2019,0.0157,37228214,15092830
matic,12/11/2019,0.01538,36684607,16793648
matic,13/11/2019,0.01489,35471956,16119126
matic,14/11/2019,0.01493,35669173,7870861
matic,15/11/2019,0.01443,34268420,8003971
matic,16/11/2019,0.01383,33091821,10889775
matic,17/11/2019,0.01438,34294229,7456727
matic,18/11/2019,0.01431,34240022,8294474
matic,19/11/2019,0.01401,33515939,9108734
matic,20/11/2019,0.01484,35443692,18839562
matic,21/11/2019,0.01432,35056581,15397509
matic,22/11/2019,0.01425,34895747,15841934
matic,23/11/2019,0.01403,34553191,23860484
matic,24/11/2019,0.0167,40973474,38781693
matic,25/11/2019,0.01511,37455654,37317089
matic,26/11/2019,0.02019,50078163,81341113
matic,27/11/2019,0.02077,51137413,80784639
matic,28/11/2019,0.02442,61182721,72106889
matic,29/11/2019,0.02273,56894664,52993867
matic,30/11/2019,0.02449,61131706,29612776
matic,01/12/2019,0.02865,72079180,57019054
matic,02/12/2019,0.02644,66516868,52023277
matic,03/12/2019,0.02635,66225094,41429589
matic,04/12/2019,0.02928,74270825,71498559
matic,05/12/2019,0.03191,80319450,63647576
matic,06/12/2019,0.03305,83922382,72960453
matic,07/12/2019,0.04119,104424336,101476387
matic,08/12/2019,0.03888,99179314,85001401
matic,09/12/2019,0.04137,105544694,65826510
matic,10/12/2019,0.03402,86853639,61537905
matic,11/12/2019,0.01732,44168673,341938325
matic,12/12/2019,0.01784,45494543,61131328
matic,13/12/2019,0.01574,40195059,49514440
matic,14/12/2019,0.01599,40814029,26021106
matic,15/12/2019,0.01364,34781665,32805496
matic,16/12/2019,0.01422,36302072,27858440
matic,17/12/2019,0.01322,33711692,28118149
matic,18/12/2019,0.01208,30848555,24919072
matic,19/12/2019,0.01267,32299983,24195164
matic,20/12/2019,0.0131,33215326,12718418
matic,21/12/2019,0.01544,39354544,56906599
matic,22/12/2019,0.01801,45910697,61977865
matic,23/12/2019,0.01618,41307692,103552746
matic,24/12/2019,0.01503,38335051,40653771
matic,25/12/2019,0.01616,40913550,23676243
matic,26/12/2019,0.01563,39839724,29024410
matic,27/12/2019,0.01558,39711945,17670970
matic,28/12/2019,0.01525,38788633,15118793
matic,29/12/2019,0.01496,38115925,8366277
matic,30/12/2019,0.01474,37537238,12844992
matic,31/12/2019,0.01427,36441205,6316192
matic,01/01/2020,0.01376,35068663,10713807
matic,02/01/2020,0.01492,38011240,20504313
matic,03/01/2020,0.01465,37320199,26165156
matic,04/01/2020,0.01511,38504502,14853329
matic,05/01/2020,0.01485,37828678,10536227
matic,06/01/2020,0.0148,37675740,8289301
matic,07/01/2020,0.01553,39538911,16572957
matic,08/01/2020,0.01506,38397277,17634284
matic,09/01/2020,0.01494,38115516,16445247
matic,10/01/2020,0.01457,37035918,9688270
matic,11/01/2020,0.01489,37892097,10134730
matic,12/01/2020,0.01476,37682542,8336806
matic,13/01/2020,0.01497,38163919,6905039
matic,14/01/2020,0.01547,39440577,9769124
matic,15/01/2020,0.01568,39982532,31941284
matic,16/01/2020,0.01629,41523507,29508080
matic,17/01/2020,0.01604,40941909,22914523
matic,18/01/2020,0.01873,47628917,72347444
matic,19/01/2020,0.01744,44610905,31204686
matic,20/01/2020,0.01637,41810647,26379044
matic,21/01/2020,0.01685,42870541,18230903
matic,22/01/2020,0.01714,43743073,22560137
matic,23/01/2020,0.01707,43316561,13414486
matic,24/01/2020,0.01592,40575187,15855779
matic,25/01/2020,0.0162,41302367,14165636
matic,26/01/2020,0.01608,40978710,11685341
matic,27/01/2020,0.01645,42113887,10747137
matic,28/01/2020,0.01685,43018843,19625864
matic,29/01/2020,0.01711,43794885,20663598
matic,30/01/2020,0.017,43730726,16150754
matic,31/01/2020,0.0186,47421676,34259011
matic,01/02/2020,0.01789,45898827,24776333
matic,02/02/2020,0.01829,46751819,12485400
matic,03/02/2020,0.01917,49048838,26944235
matic,04/02/2020,0.02231,56910919,66031072
matic,05/02/2020,0.0211,53942875,65757814
matic,06/02/2020,0.02136,54839605,50896522
matic,07/02/2020,0.02445,62787785,77950757
matic,08/02/2020,0.02311,59085384,61445580
matic,09/02/2020,0.02116,54239566,73993083
matic,10/02/2020,0.022,56282734,44086470
matic,11/02/2020,0.02161,55268479,43117250
matic,12/02/2020,0.02279,57929277,36066786
matic,13/02/2020,0.02292,58378156,62228500
matic,14/02/2020,0.02223,56860013,45078083
matic,15/02/2020,0.02322,59345265,42749886
matic,16/02/2020,0.0208,53140657,47859748
matic,17/02/2020,0.02022,51726161,47665585
matic,18/02/2020,0.02003,51029418,37131921
matic,19/02/2020,0.02151,55262008,40142369
matic,20/02/2020,0.01995,51167414,16174453
matic,21/02/2020,0.02065,52471156,24033899
matic,22/02/2020,0.0207,53361966,33670186
matic,23/02/2020,0.02074,53019036,14530943
matic,24/02/2020,0.02231,57077588,33653093
matic,25/02/2020,0.02072,52956396,29642235
matic,26/02/2020,0.01917,49191557,32359171
matic,27/02/2020,0.01848,47274423,36069605
matic,28/02/2020,0.0196,49669131,33735101
matic,29/02/2020,0.02022,51876436,35504463
matic,01/03/2020,0.02019,52016007,33641423
matic,02/03/2020,0.01945,49616734,30863594
matic,03/03/2020,0.02132,54429579,31247796
matic,04/03/2020,0.0236,60698451,51054811
matic,05/03/2020,0.02474,68198391,99369845
matic,06/03/2020,0.02627,72433912,80146249
matic,07/03/2020,0.02488,68581138,56319292
matic,08/03/2020,0.02688,73495744,89597330
matic,09/03/2020,0.02151,60128637,73503295
matic,10/03/2020,0.02043,56373069,81828096
matic,11/03/2020,0.02059,57288338,65191499
matic,12/03/2020,0.01901,52267284,70274599
matic,13/03/2020,0.00943,25251993,61249765
matic,14/03/2020,0.01075,29277816,51804649
matic,15/03/2020,0.00987,27127408,21397097
matic,16/03/2020,0.00988,27511144,21270124
matic,17/03/2020,0.00817,22418089,25809858
matic,18/03/2020,0.00926,25620237,23873265
matic,19/03/2020,0.00912,24954508,21163580
matic,20/03/2020,0.01118,30985064,35358713
matic,21/03/2020,0.01082,29799618,34080699
matic,22/03/2020,0.0111,30686838,22169117
matic,23/03/2020,0.01006,27780340,15233623
matic,24/03/2020,0.01117,30611788,17123548
matic,25/03/2020,0.01128,31151261,17313286
matic,26/03/2020,0.01148,31615677,13732008
matic,27/03/2020,0.01192,32855635,16360973
matic,28/03/2020,0.0108,29585099,9423028
matic,29/03/2020,0.01067,29431994,13793676
matic,30/03/2020,0.01007,27813793,9957347
matic,31/03/2020,0.01078,29760805,13909225
matic,01/04/2020,0.01101,30394556,12392526
matic,02/04/2020,0.01127,30861721,18642241
matic,03/04/2020,0.01154,31740389,21342034
matic,04/04/2020,0.01154,31816155,15226623
matic,05/04/2020,0.01174,32354471,12395096
matic,06/04/2020,0.01145,31566133,11350742
matic,07/04/2020,0.0134,36925036,38890338
matic,08/04/2020,0.0129,35516331,39050181
matic,09/04/2020,0.01373,38193848,28331467
matic,10/04/2020,0.01351,37216451,21649893
matic,11/04/2020,0.01202,33080445,23295806
matic,12/04/2020,0.01222,33703665,16716585
matic,13/04/2020,0.01223,34166170,14541371
matic,14/04/2020,0.01203,33178189,11129979
matic,15/04/2020,0.01219,33588867,17356709
matic,16/04/2020,0.01165,32094129,9331259
matic,17/04/2020,0.01258,34751289,13997754
matic,18/04/2020,0.01277,35265172,12465755
matic,19/04/2020,0.01341,36955344,12194723
matic,20/04/2020,0.01296,35737327,14643558
matic,21/04/2020,0.01208,33327758,14670525
matic,22/04/2020,0.01201,33128904,12296674
matic,23/04/2020,0.01278,35210714,10377552
matic,24/04/2020,0.01413,39048221,29767404
matic,25/04/2020,0.01467,40519864,34698353
matic,26/04/2020,0.01507,41516729,22422727
matic,27/04/2020,0.01563,43119973,24489995
matic,28/04/2020,0.01542,42436511,21920142
matic,29/04/2020,0.01566,43129079,14330601
matic,30/04/2020,0.01643,45201081,36019670
matic,01/05/2020,0.01544,42771682,33517357
matic,02/05/2020,0.01588,43858164,18653132
matic,03/05/2020,0.01691,46728678,20412471
matic,04/05/2020,0.01711,47310156,33791176
matic,05/05/2020,0.01695,46367549,29694952
matic,06/05/2020,0.01697,46668679,17543028
matic,07/05/2020,0.01705,48176499,27652319
matic,08/05/2020,0.01743,48147056,30659849
matic,09/05/2020,0.01788,49324094,26097397
matic,10/05/2020,0.01726,47519404,21407525
matic,11/05/2020,0.01537,42581693,39906909
matic,12/05/2020,0.01504,41609735,30580545
matic,13/05/2020,0.01691,46666057,42499623
matic,14/05/2020,0.01922,52924824,58637596
matic,15/05/2020,0.01904,53000225,68611576
matic,16/05/2020,0.01808,49885550,39782503
matic,17/05/2020,0.02003,55098810,42893039
matic,18/05/2020,0.02026,55811572,27418119
matic,19/05/2020,0.02059,70799168,28398879
matic,20/05/2020,0.02218,76146913,56333738
